Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Hopper Company Queries I,hopper-company-queries-i,1779,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Hard,53.8,9616,5175,,58,22,,"262,1785,1795,2376","Trips and Users,Hopper Company Queries II,Hopper Company Queries III,Number of Times a Driver Was a Passenger"
Sort Array by Increasing Frequency,sort-array-by-increasing-frequency,1741,"Given an array of integers nums, sort the array in increasing order based on the frequency of the values. If multiple values have the same frequency, sort them in decreasing order. Return the sorted array. ","Array,Hash Table,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,68.4,84701,57909,,1308,50,"Count the frequency of each value. Use a custom comparator to compare values by their frequency. If two values have the same frequency, compare their values.","451,2308,2312","Sort Characters By Frequency,Divide Array Into Equal Pairs,Most Frequent Number Following Key In an Array"
Widest Vertical Area Between Two Points Containing No Points,widest-vertical-area-between-two-points-containing-no-points,1742,"Given n points on a 2D plane where points[i] = [xi, yi], Return the widest vertical area between two points such that no points are inside the area. A vertical area is an area of fixed-width extending infinitely along the y-axis (i.e., infinite height). The widest vertical area is the one with the maximum width. Note that points on the edge of a vertical area are not considered included in the area. ","Array,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,84.0,33632,28243,,170,494,Try sorting the points Think is the y-axis of a point relevant,,
Count Substrings That Differ by One Character,count-substrings-that-differ-by-one-character,1743,"Given two strings s and t, find the number of ways you can choose a non-empty substring of s and replace a single character by a different character such that the resulting substring is a substring of t. In other words, find the number of substrings in s that differ from some substring in t by exactly one character. For example, the underlined substrings in ""computer"" and ""computation"" only differ by the 'e'/'a', so this is a valid way. Return the number of substrings that satisfy the condition above. A substring is a contiguous sequence of characters within a string. ","Hash Table,String,Dynamic Programming","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz",Medium,71.9,23756,17088,,653,244,"Take every substring of s, change a character, and see how many substrings of t match that substring. Use a Trie to store all substrings of t as a dictionary.",2256,Count Words Obtained After Adding a Letter
Number of Ways to Form a Target String Given a Dictionary,number-of-ways-to-form-a-target-string-given-a-dictionary,1744,"You are given a list of strings of the same length words and a string target. Your task is to form target using the given words under the following rules: Notice that you can use multiple characters from the same string in words provided the conditions above are met. Return the number of ways to form target from words. Since the answer may be too large, return it modulo 109 + 7. ","Array,String,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz",Hard,42.1,15362,6466,,242,12,"For each index i, store the frequency of each character in the ith row. Use dynamic programing to calculate the number of ways to get the target string using the frequency array,",,
Check Array Formation Through Concatenation,check-array-formation-through-concatenation,1760,"You are given an array of distinct integers arr and an array of integer arrays pieces, where the integers in pieces are distinct. Your goal is to form arr by concatenating the arrays in pieces in any order. However, you are not allowed to reorder the integers in each array pieces[i]. Return true if it is possible to form the array arr from pieces. Otherwise, return false. ","Array,Hash Table","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=",Easy,55.8,119597,66766,,671,112,Note that the distinct part means that every position in the array belongs to only one piece Note that you can get the piece every position belongs to naively,,
Count Sorted Vowel Strings,count-sorted-vowel-strings,1761,"Given an integer n, return the number of strings of length n that consist only of vowels (a, e, i, o, u) and are lexicographically sorted. A string s is lexicographically sorted if for all valid i, s[i] is the same as or comes before s[i+1] in the alphabet. ",Dynamic Programming,VG9waWNUYWdOb2RlOjEz,Medium,74.9,110393,82665,,1763,38,"For each character, its possible values will depend on the value of its previous character, because it needs to be not smaller than it. Think backtracking. Build a recursive function count(n, last_character) that counts the number of valid strings of length n and whose first characters are not less than last_character. In this recursive function, iterate on the possible characters for the first character, which will be all the vowels not less than last_character, and for each possible value c, increase the answer by count(n-1, c).",,
Furthest Building You Can Reach,furthest-building-you-can-reach,1762,"You are given an integer array heights representing the heights of buildings, some bricks, and some ladders. You start your journey from building 0 and move to the next building by possibly using bricks or ladders. While moving from building i to building i+1 (0-indexed), Return the furthest building index (0-indexed) you can reach if you use the given ladders and bricks optimally. ","Array,Greedy,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDUw",Medium,45.0,104786,47206,,1634,49,"Assume the problem is to check whether you can reach the last building or not. You'll have to do a set of jumps, and choose for each one whether to do it using a ladder or bricks. It's always optimal to use ladders in the largest jumps. Iterate on the buildings, maintaining the largest r jumps and the sum of the remaining ones so far, and stop whenever this sum exceeds b.",,
Kth Smallest Instructions,kth-smallest-instructions,489,"Bob is standing at cell (0, 0), and he wants to reach destination: (row, column). He can only travel right and down. You are going to help Bob by providing instructions for him to reach destination. The instructions are represented as a string, where each character is either: Multiple instructions will lead Bob to destination. For example, if destination is (2, 3), both ""HHHVV"" and ""HVHVH"" are valid instructions. However, Bob is very picky. Bob has a lucky number k, and he wants the kth lexicographically smallest instructions that will lead him to destination. k is 1-indexed. Given an integer array destination and an integer k, return the kth lexicographically smallest instructions that will take Bob to destination. ","Array,Math,Dynamic Programming,Combinatorics","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDU2",Hard,45.5,16295,7410,,337,3,"There are nCr(row + column, row) possible instructions to reach (row, column). Try building the instructions one step at a time. How many instructions start with ""H"", and how does this compare with k?",,
Lowest Common Ancestor of a Binary Tree II,lowest-common-ancestor-of-a-binary-tree-ii,1780,,"Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,58.8,70534,41449,,409,19,"Traverse the graph visiting root, left, root, right, root to make an Euler Path Return the node (LCA) that is at the lowest depth between p and q in the Euler Path","235,236,1790,1816","Lowest Common Ancestor of a Binary Search Tree,Lowest Common Ancestor of a Binary Tree,Lowest Common Ancestor of a Binary Tree III,Lowest Common Ancestor of a Binary Tree IV"
Hopper Company Queries II,hopper-company-queries-ii,1785,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Hard,39.0,10014,3901,,37,10,,"262,1779,1795,2376","Trips and Users,Hopper Company Queries I,Hopper Company Queries III,Number of Times a Driver Was a Passenger"
Get Maximum in Generated Array,get-maximum-in-generated-array,1769,You are given an integer n. A 0-indexed integer array nums of length n + 1 is generated in the following way: Return the maximum integer in the array nums​​​. ,"Array,Dynamic Programming,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDU1",Easy,50.9,113797,57939,,376,522,Try generating the array. Make sure not to fall in the base case of 0.,,
Minimum Deletions to Make Character Frequencies Unique,minimum-deletions-to-make-character-frequencies-unique,1770,"A string s is called good if there are no two different characters in s that have the same frequency. Given a string s, return the minimum number of characters you need to delete to make s good. The frequency of a character in a string is the number of times it appears in the string. For example, in the string ""aab"", the frequency of 'a' is 2, while the frequency of 'b' is 1. ","String,Greedy,Sorting","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,56.4,143838,81115,,1266,27,"As we can only delete characters, if we have multiple characters having the same frequency, we must decrease all the frequencies of them, except one. Sort the alphabet characters by their frequencies non-increasingly. Iterate on the alphabet characters, keep decreasing the frequency of the current character until it reaches a value that has not appeared before.","1355,2212","Minimum Deletions to Make Array Beautiful,Removing Minimum and Maximum From Array"
Sell Diminishing-Valued Colored Balls,sell-diminishing-valued-colored-balls,1771,"You have an inventory of different colored balls, and there is a customer that wants orders balls of any color. The customer weirdly values the colored balls. Each colored ball's value is the number of balls of that color you currently have in your inventory. For example, if you own 6 yellow balls, the customer would pay 6 for the first yellow ball. After the transaction, there are only 5 yellow balls left, so the next yellow ball is then valued at 5 (i.e., the value of the balls decreases as you sell more to the customer). You are given an integer array, inventory, where inventory[i] represents the number of balls of the ith color that you initially own. You are also given an integer orders, which represents the total number of balls that the customer wants. You can sell the balls in any order. Return the maximum total value that you can attain after selling orders colored balls. As the answer may be too large, return it modulo 109 + 7. ","Array,Math,Binary Search,Greedy,Sorting,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUw",Medium,30.6,90962,27814,,718,273,"Greedily sell the most expensive ball. There is some value k where all balls of value > k are sold, and some, (maybe 0) of balls of value k are sold. Use binary search to find this value k, and use maths to find the total sum.",2263,Maximum Running Time of N Computers
Create Sorted Array through Instructions,create-sorted-array-through-instructions,1772,"Given an integer array instructions, you are asked to create a sorted array from the elements in instructions. You start with an empty container nums. For each element from left to right in instructions, insert it into nums. The cost of each insertion is the minimum of the following: For example, if inserting element 3 into nums = [1,2,3,5], the cost of insertion is min(2, 1) (elements 1 and 2 are less than 3, element 5 is greater than 3) and nums will become [1,2,3,3,5]. Return the total cost to insert all elements from instructions into nums. Since the answer may be large, return it modulo 109 + 7 ","Array,Binary Search,Divide and Conquer,Binary Indexed Tree,Segment Tree,Merge Sort,Ordered Set","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjEy,VG9waWNUYWdOb2RlOjI4,VG9waWNUYWdOb2RlOjI5,VG9waWNUYWdOb2RlOjYxMDUx,VG9waWNUYWdOb2RlOjYxMDcw",Hard,37.2,52825,19625,,454,61,This problem is closely related to finding the number of inversions in an array if i know the position in which i will insert the i-th element in I can find the minimum cost to insert it,"2280,2319","Count Good Triplets in an Array,Longest Substring of One Repeating Character"
Lowest Common Ancestor of a Binary Tree III,lowest-common-ancestor-of-a-binary-tree-iii,1790,,"Hash Table,Tree,Binary Tree","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjYxMDU3",Medium,77.4,149295,115524,,851,25,"Store the path from p to the root. Traverse the path from q to the root, the first common point of the two paths is the LCA.","235,236,1780,1816","Lowest Common Ancestor of a Binary Search Tree,Lowest Common Ancestor of a Binary Tree,Lowest Common Ancestor of a Binary Tree II,Lowest Common Ancestor of a Binary Tree IV"
