Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Count Artifacts That Can Be Extracted,count-artifacts-that-can-be-extracted,1312,"There is an n x n 0-indexed grid with some artifacts buried in it. You are given the integer n and a 0-indexed 2D integer array artifacts describing the positions of the rectangular artifacts where artifacts[i] = [r1i, c1i, r2i, c2i] denotes that the ith artifact is buried in the subgrid where: You will excavate some cells of the grid and remove all the mud from them. If the cell has a part of an artifact buried underneath, it will be uncovered. If all the parts of an artifact are uncovered, you can extract it. Given a 0-indexed 2D integer array dig where dig[i] = [ri, ci] indicates that you will excavate the cell (ri, ci), return the number of artifacts that you can extract. The test cases are generated such that: ","Array,Hash Table,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDU1",Medium,53.9,25511,13754,,125,147,Check if each coordinate of each artifact has been excavated. How can we do this quickly without iterating over the dig array every time? Consider marking all excavated cells in a 2D boolean array.,221,Maximal Square
Maximize the Topmost Element After K Moves,maximize-the-topmost-element-after-k-moves,1346,"You are given a 0-indexed integer array nums representing the contents of a pile, where nums[0] is the topmost element of the pile. In one move, you can perform either of the following: You are also given an integer k, which denotes the total number of moves to be made. Return the maximum value of the topmost element of the pile possible after exactly k moves. In case it is not possible to obtain a non-empty pile after k moves, return -1. ","Array,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3",Medium,21.8,66733,14574,,272,191,"For each index i, how can we check if nums[i] can be present at the top of the pile or not after k moves? For which conditions will we end up with an empty pile?",134,Gas Station
Minimum Weighted Subgraph With the Required Paths,minimum-weighted-subgraph-with-the-required-paths,2321,"You are given an integer n denoting the number of nodes of a weighted directed graph. The nodes are numbered from 0 to n - 1. You are also given a 2D integer array edges where edges[i] = [fromi, toi, weighti] denotes that there exists a directed edge from fromi to toi with weight weighti. Lastly, you are given three distinct integers src1, src2, and dest denoting three distinct nodes of the graph. Return the minimum weight of a subgraph of the graph such that it is possible to reach dest from both src1 and src2 via a set of edges of this subgraph. In case such a subgraph does not exist, return -1. A subgraph is a graph whose vertices and edges are subsets of the original graph. The weight of a subgraph is the sum of weights of its constituent edges. ","Graph,Shortest Path","VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjYxMDc2",Hard,35.1,16637,5834,,369,11,"Consider what the paths from src1 to dest and src2 to dest would look like in the optimal solution. It can be shown that in an optimal solution, the two paths from src1 and src2 will coincide at one node, and the remaining part to dest will be the same for both paths. Now consider how to find the node where the paths will coincide. How can algorithms for finding the shortest path between two nodes help us?",1485,Minimum Cost to Make at Least One Valid Path in a Grid
Distance to a Cycle in Undirected Graph,distance-to-a-cycle-in-undirected-graph,1347,,"Depth-First Search,Breadth-First Search,Union Find,Graph","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjI0",Hard,70.0,717,502,,27,2,"This problem can be broken down into two parts: finding the cycle, and finding the distance between each node and the cycle. How can we find the cycle? We can use DFS and keep track of the nodes we’ve seen, and the order that we see them in. Once we see a node we’ve already visited, we know that the cycle contains the node that was seen twice and all the nodes that we visited in between. Now that we know which nodes are part of the cycle, how can we find the distances? We can run a multi-source BFS starting from the nodes in the cycle and expanding outward.",2218,Paths in Maze That Lead to Same Room
The Number of Users That Are Eligible for Discount,the-number-of-users-that-are-eligible-for-discount,2336,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,47.8,1722,823,,9,11,,"177,2371","Nth Highest Salary,The Users That Are Eligible for Discount"
Divide Array Into Equal Pairs,divide-array-into-equal-pairs,2308,"You are given an integer array nums consisting of 2 * n integers. You need to divide nums into n pairs such that: Return true if nums can be divided into n pairs, otherwise return false. ","Array,Hash Table,Bit Manipulation,Counting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDYy",Easy,77.6,25323,19656,,159,5,"For any number x in the range [1, 500], count the number of elements in nums whose values are equal to x. The elements with equal value can be divided completely into pairs if and only if their count is even.",1741,Sort Array by Increasing Frequency
Maximize Number of Subsequences in a String,maximize-number-of-subsequences-in-a-string,2309,"You are given a 0-indexed string text and another 0-indexed string pattern of length 2, both of which consist of only lowercase English letters. You can add either pattern[0] or pattern[1] anywhere in text exactly once. Note that the character can be added even at the beginning or at the end of text. Return the maximum number of times pattern can occur as a subsequence of the modified text. A subsequence is a string that can be derived from another string by deleting some or no characters without changing the order of the remaining characters. ","String,Greedy,Prefix Sum","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDY4",Medium,30.7,33828,10383,,215,12,"Find the optimal position to add pattern[0] so that the number of subsequences is maximized. Similarly, find the optimal position to add pattern[1]. For each of the above cases, count the number of times the pattern occurs as a subsequence in text. The larger count is the required answer.",1250,Longest Common Subsequence
Minimum Operations to Halve Array Sum,minimum-operations-to-halve-array-sum,2310,"You are given an array nums of positive integers. In one operation, you can choose any number from nums and reduce it to exactly half the number. (Note that you may choose this reduced number in future operations.) Return the minimum number of operations to reduce the sum of nums by at least half. ","Array,Greedy,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDUw",Medium,43.3,25848,11199,,200,9,It is always optimal to halve the largest element. What data structure allows for an efficient query of the maximum element? Use a heap or priority queue to maintain the current elements.,2094,Remove Stones to Minimize the Total
Minimum White Tiles After Covering With Carpets,minimum-white-tiles-after-covering-with-carpets,2311,"You are given a 0-indexed binary string floor, which represents the colors of tiles on a floor: You are also given numCarpets and carpetLen. You have numCarpets black carpets, each of length carpetLen tiles. Cover the tiles with the given carpets such that the number of white tiles still visible is minimum. Carpets may overlap one another. Return the minimum number of white tiles still visible. ","String,Dynamic Programming,Prefix Sum","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDY4",Hard,31.2,19948,6228,,257,11,"Can you think of a DP solution? Let DP[i][j] denote the minimum number of white tiles still visible from indices i to floor.length-1 after covering with at most j carpets. The transition will be whether to put down the carpet at position i (if possible), or not.",72,Edit Distance
Count Hills and Valleys in an Array,count-hills-and-valleys-in-an-array,2316,"You are given a 0-indexed integer array nums. An index i is part of a hill in nums if the closest non-equal neighbors of i are smaller than nums[i]. Similarly, an index i is part of a valley in nums if the closest non-equal neighbors of i are larger than nums[i]. Adjacent indices i and j are part of the same hill or valley if nums[i] == nums[j]. Note that for an index to be part of a hill or valley, it must have a non-equal neighbor on both the left and right of the index. Return the number of hills and valleys in nums. ",Array,VG9waWNUYWdOb2RlOjU=,Easy,56.3,30741,17316,,184,44,"For each index, could you find the closest non-equal neighbors? Ensure that adjacent indices that are part of the same hill or valley are not double-counted.","162,932,1519","Find Peak Element,Monotonic Array,Minimum Subsequence in Non-Increasing Order"
Count Collisions on a Road,count-collisions-on-a-road,2317,"There are n cars on an infinitely long road. The cars are numbered from 0 to n - 1 from left to right and each car is present at a unique point. You are given a 0-indexed string directions of length n. directions[i] can be either 'L', 'R', or 'S' denoting whether the ith car is moving towards the left, towards the right, or staying at its current point respectively. Each moving car has the same speed. The number of collisions can be calculated as follows: After a collision, the cars involved can no longer move and will stay at the point where they collided. Other than that, cars cannot change their state or direction of motion. Return the total number of collisions that will happen on the road. ","String,Stack","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1",Medium,39.8,31592,12566,,257,150,"In what circumstances does a moving car not collide with another car? If we disregard the moving cars that do not collide with another car, what does each moving car contribute to the answer? Will stationary cars contribute towards the answer?","735,883,1627,1902","Asteroid Collision,Car Fleet,Last Moment Before All Ants Fall Out of a Plank,Car Fleet II"
Maximum Points in an Archery Competition,maximum-points-in-an-archery-competition,2318,"Alice and Bob are opponents in an archery competition. The competition has set the following rules: For example, if Alice and Bob both shot 2 arrows on the section with score 11, then Alice takes 11 points. On the other hand, if Alice shot 0 arrows on the section with score 11 and Bob shot 2 arrows on that same section, then Bob takes 11 points. You are given the integer numArrows and an integer array aliceArrows of size 12, which represents the number of arrows Alice shot on each scoring section from 0 to 11. Now, Bob wants to maximize the total number of points he can obtain. Return the array bobArrows which represents the number of arrows Bob shot on each scoring section from 0 to 11. The sum of the values in bobArrows should equal numArrows. If there are multiple ways for Bob to earn the maximum total points, return any one of them. ","Array,Bit Manipulation,Recursion,Enumeration","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjMx,VG9waWNUYWdOb2RlOjYxMDY2",Medium,47.2,17571,8300,,243,21,"To obtain points for some certain section x, what is the minimum number of arrows Bob must shoot? Given the small number of sections, can we brute force which sections Bob wants to win? For every set of sections Bob wants to win, check if we have the required amount of arrows. If we do, it is a valid selection.",2130,Maximum Product of the Length of Two Palindromic Subsequences
Longest Substring of One Repeating Character,longest-substring-of-one-repeating-character,2319,"You are given a 0-indexed string s. You are also given a 0-indexed string queryCharacters of length k and a 0-indexed array of integer indices queryIndices of length k, both of which are used to describe k queries. The ith query updates the character in s at index queryIndices[i] to the character queryCharacters[i]. Return an array lengths of length k where lengths[i] is the length of the longest substring of s consisting of only one repeating character after the ith query is performed. ","Array,String,Segment Tree,Ordered Set","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjI5,VG9waWNUYWdOb2RlOjYxMDcw",Hard,28.5,6683,1906,,97,66,"Use a segment tree to perform fast point updates and range queries. We need each segment tree node to store the length of the longest substring of that segment consisting of only 1 repeating character. We will also have each segment tree node store the leftmost and rightmost character of the segment, the max length of a prefix substring consisting of only 1 repeating character, and the max length of a suffix substring consisting of only 1 repeating character. Use this information to properly merge the two segment tree nodes together.","56,424,1542,1772","Merge Intervals,Longest Repeating Character Replacement,Consecutive Characters,Create Sorted Array through Instructions"
Minimum Health to Beat Game,minimum-health-to-beat-game,2354,,"Array,Greedy,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDY4",Medium,58.7,2054,1206,,30,12,When should you use your armor ability? It is always optimal to use your armor ability on the level where you take the most amount of damage.,"174,2049","Dungeon Game,Eliminate Maximum Number of Monsters"
Find the Difference of Two Arrays,find-the-difference-of-two-arrays,1392,"Given two 0-indexed integer arrays nums1 and nums2, return a list answer of size 2 where: Note that the integers in the lists may be returned in any order. ","Array,Hash Table","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=",Easy,68.9,31821,21923,,188,4,"For each integer in nums1, check if it exists in nums2. Do the same for each integer in nums2.","349,350","Intersection of Two Arrays,Intersection of Two Arrays II"
Minimum Deletions to Make Array Beautiful,minimum-deletions-to-make-array-beautiful,1355,"You are given a 0-indexed integer array nums. The array nums is beautiful if: Note that an empty array is considered beautiful. You can delete any number of elements from nums. When you delete an element, all the elements to the right of the deleted element will be shifted one unit to the left to fill the gap created and all the elements to the left of the deleted element will remain unchanged. Return the minimum number of elements to delete from nums to make it beautiful. ","Array,Stack,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjE3",Medium,43.6,36519,15915,,252,65,"Delete as many adjacent equal elements as necessary. If the length of nums is odd after the entire process, delete the last element.","1770,2289","Minimum Deletions to Make Character Frequencies Unique,Minimum Operations to Make the Array Alternating"
Find Palindrome With Fixed Length,find-palindrome-with-fixed-length,1375,"Given an integer array queries and a positive integer intLength, return an array answer where answer[i] is either the queries[i]th smallest positive palindrome of length intLength or -1 if no such palindrome exists. A palindrome is a number that reads the same backwards and forwards. Palindromes cannot have leading zeros. ","Array,Math","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=",Medium,34.3,28626,9810,,298,165,"For any value of queries[i] and intLength, how can you check if there exists at least queries[i] palindromes of length intLength? Since a palindrome reads the same forwards and backwards, consider how you can efficiently find the first half (ceil(intLength/2) digits) of the palindrome.","9,564","Palindrome Number,Find the Closest Palindrome"
Maximum Value of K Coins From Piles,maximum-value-of-k-coins-from-piles,1393,"There are n piles of coins on a table. Each pile consists of a positive number of coins of assorted denominations. In one move, you can choose any coin on top of any pile, remove it, and add it to your wallet. Given a list piles, where piles[i] is a list of integers denoting the composition of the ith pile from top to bottom, and a positive integer k, return the maximum total value of coins you can have in your wallet if you choose exactly k coins optimally. ","Array,Dynamic Programming,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDY4",Hard,48.8,15910,7765,,393,6,"For each pile i, what will be the total value of coins we can collect if we choose the first j coins? How can we use dynamic programming to combine the results from different piles to find the most optimal answer?","322,518","Coin Change,Coin Change 2"
Maximum Sum Score of Array,maximum-sum-score-of-array,2369,,"Array,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDY4",Medium,67.0,1031,691,,21,6,How can we use precalculation to efficiently calculate the average difference at an index? Create a prefix and/or suffix sum array.,"560,724,2102","Subarray Sum Equals K,Find Pivot Index,Find the Middle Index in Array"
Minimum Bit Flips to Convert Number,minimum-bit-flips-to-convert-number,2323,"A bit flip of a number x is choosing a bit in the binary representation of x and flipping it from either 0 to 1 or 1 to 0. Given two integers start and goal, return the minimum number of bit flips to convert start to goal. ",Bit Manipulation,VG9waWNUYWdOb2RlOjE5,Easy,81.1,17915,14525,,111,2,"If the value of a bit in start and goal differ, then we need to flip that bit. Consider using the XOR operation to determine which bits need a bit flip.",1441,Minimum Flips to Make a OR b Equal to c
Find Triangular Sum of an Array,find-triangular-sum-of-an-array,2324,"You are given a 0-indexed integer array nums, where nums[i] is a digit between 0 and 9 (inclusive). The triangular sum of nums is the value of the only element present in nums after the following process terminates: Return the triangular sum of nums. ","Array,Math,Simulation,Combinatorics","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjYxMDU1,VG9waWNUYWdOb2RlOjYxMDU2",Medium,78.9,18583,14664,,172,6,"Try simulating the entire process. To reduce space, use a temporary array to update nums in every step instead of creating a new array at each step.",119,Pascal's Triangle II
Number of Ways to Select Buildings,number-of-ways-to-select-buildings,2325,"You are given a 0-indexed binary string s which represents the types of buildings along a street where: As a city official, you would like to select 3 buildings for random inspection. However, to ensure variety, no two consecutive buildings out of the selected buildings can be of the same type. Return the number of valid ways to select 3 buildings. ","String,Dynamic Programming,Prefix Sum","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDY4",Medium,44.7,21770,9730,,323,11,"There are only 2 valid patterns: ‘101’ and ‘010’. Think about how we can construct these 2 patterns from smaller patterns. Count the number of subsequences of the form ‘01’ or ‘10’ first. Let n01[i] be the number of ‘01’ subsequences that exist in the prefix of s up to the ith building. How can you compute n01[i]? Let n0[i] and n1[i] be the number of ‘0’s and ‘1’s that exists in the prefix of s up to i respectively. Then n01[i] = n01[i – 1] if s[i] == ‘0’, otherwise n01[i] = n01[i – 1] + n0[i – 1]. The same logic applies to building the n10 array and subsequently the n101 and n010 arrays for the number of ‘101’ and ‘010‘ subsequences.",,
Sum of Scores of Built Strings,sum-of-scores-of-built-strings,2326,"You are building a string s of length n one character at a time, prepending each new character to the front of the string. The strings are labeled from 1 to n, where the string with length i is labeled si. The score of si is the length of the longest common prefix between si and sn (Note that s == sn). Given the final string s, return the sum of the score of every si. ","String,Binary Search,Rolling Hash,Suffix Array,String Matching,Hash Function","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjU2NTk4,VG9waWNUYWdOb2RlOjU2Njk4,VG9waWNUYWdOb2RlOjYxMDUy,VG9waWNUYWdOb2RlOjYxMDY1",Hard,32.9,9479,3120,,110,146,"Each s_i is a suffix of the string s, so consider algorithms that can determine the longest prefix that is also a suffix. Could you use the Z array from the Z algorithm to find the score of each s_i?",1508,Longest Happy Prefix
Minimum Number of Operations to Convert Time,minimum-number-of-operations-to-convert-time,2345,"You are given two strings current and correct representing two 24-hour times. 24-hour times are formatted as ""HH:MM"", where HH is between 00 and 23, and MM is between 00 and 59. The earliest 24-hour time is 00:00, and the latest is 23:59. In one operation you can increase the time current by 1, 5, 15, or 60 minutes. You can perform this operation any number of times. Return the minimum number of operations needed to convert current to correct. ","String,Greedy","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3",Easy,61.8,27654,17096,,133,17,Convert the times to minutes. Use the operation with the biggest value possible at each step.,322,Coin Change
Find Players With Zero or One Losses,find-players-with-zero-or-one-losses,1354,"You are given an integer array matches where matches[i] = [winneri, loseri] indicates that the player winneri defeated player loseri in a match. Return a list answer of size 2 where: The values in the two lists should be returned in increasing order. Note: ","Array,Hash Table,Sorting,Counting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDYy",Medium,67.4,24943,16800,,169,9,Count the number of times a player loses while iterating through the matches.,236,Lowest Common Ancestor of a Binary Tree
Maximum Candies Allocated to K Children,maximum-candies-allocated-to-k-children,1335,"You are given a 0-indexed integer array candies. Each element in the array denotes a pile of candies of size candies[i]. You can divide each pile into any number of sub piles, but you cannot merge two piles together. You are also given an integer k. You should allocate piles of candies to k children such that each child gets the same number of candies. Each child can take at most one pile of candies and some piles of candies may go unused. Return the maximum number of candies each child can get. ","Array,Binary Search","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx",Medium,34.6,39951,13813,,320,20,"For a fixed number of candies c, how can you check if each child can get c candies? Use binary search to find the maximum c as the answer.","907,1886,2000,2027,2188,2294","Koko Eating Bananas,Minimum Limit of Balls in a Bag,Minimum Speed to Arrive on Time,Maximum Number of Removable Characters,Minimized Maximum of Products Distributed to Any Store,Minimum Time to Complete Trips"
Encrypt and Decrypt Strings,encrypt-and-decrypt-strings,1433,"You are given a character array keys containing unique characters and a string array values containing strings of length 2. You are also given another string array dictionary that contains all permitted original strings after decryption. You should implement a data structure that can encrypt or decrypt a 0-indexed string. A string is encrypted with the following process: Note that in case a character of the string is not present in keys, the encryption process cannot be carried out, and an empty string """" is returned. A string is decrypted with the following process: Implement the Encrypter class: ","Array,Hash Table,String,Design,Trie","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjI3",Hard,37.9,18010,6819,,179,33,"For encryption, use hashmap to map each char of word1 to its value. For decryption, use trie to prune when necessary.","208,212,1949","Implement Trie (Prefix Tree),Word Search II,Implement Trie II (Prefix Tree)"
Users With Two Purchases Within Seven Days,users-with-two-purchases-within-seven-days,2370,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,47.9,900,431,,5,3,,1852,Biggest Window Between Visits
Check if an Array Is Consecutive,check-if-an-array-is-consecutive,1416,,Array,VG9waWNUYWdOb2RlOjU=,Easy,66.4,1430,949,,17,1,"Try sorting nums. If nums is consecutive and sorted in ascending order, then nums[i] + 1 = nums[i + 1] for every i in the range 0 ≤ i < nums.length - 1.","298,549,1542","Binary Tree Longest Consecutive Sequence,Binary Tree Longest Consecutive Sequence II,Consecutive Characters"
The Users That Are Eligible for Discount,the-users-that-are-eligible-for-discount,2371,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,49.3,603,297,,4,2,,2336,The Number of Users That Are Eligible for Discount
Largest Number After Digit Swaps by Parity,largest-number-after-digit-swaps-by-parity,2327,You are given a positive integer num. You may swap any two digits of num that have the same parity (i.e. both odd digits or both even digits). Return the largest possible value of num after any number of swaps. ,"Sorting,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUw",Easy,56.4,27114,15301,,134,139,"The bigger digit should appear first (more to the left) because it contributes more to the value of the number. Get all the even digits, as well as odd digits. Sort them separately. Reconstruct the number by giving the earlier digits the highest available digit of the same parity.","748,941,958,1308,2271","Largest Number At Least Twice of Others,Sort Array By Parity,Sort Array By Parity II,Smallest String With Swaps,Rearrange Array Elements by Sign"
Minimize Result by Adding Parentheses to Expression,minimize-result-by-adding-parentheses-to-expression,2328,"You are given a 0-indexed string expression of the form ""<num1>+<num2>"" where <num1> and <num2> represent positive integers. Add a pair of parentheses to expression such that after the addition of parentheses, expression is a valid mathematical expression and evaluates to the smallest possible value. The left parenthesis must be added to the left of '+' and the right parenthesis must be added to the right of '+'. Return expression after adding a pair of parentheses such that expression evaluates to the smallest possible value. If there are multiple answers that yield the same result, return any of them. The input has been generated such that the original value of expression, and the value of expression after adding any pair of parentheses that meets the requirements fits within a signed 32-bit integer. ","String,Enumeration","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDY2",Medium,63.6,14828,9438,,102,210,"The maximum length of expression is very low. We can try every possible spot to place the parentheses. Every possibility of expression is of the form a * (b + c) * d where a, b, c, d represent integers. Note the edge cases where a and/or d do not exist, in which case use 1 instead of them.","224,241,640","Basic Calculator,Different Ways to Add Parentheses,Solve the Equation"
Maximum Product After K Increments,maximum-product-after-k-increments,2329,"You are given an array of non-negative integers nums and an integer k. In one operation, you may choose any element from nums and increment it by 1. Return the maximum product of nums after at most k operations. Since the answer may be very large, return it modulo 109 + 7. Note that you should maximize the product before taking the modulo. ","Array,Greedy,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDUw",Medium,39.0,32222,12569,,248,23,"If you can increment only once, which number should you increment? We should always prioritize the smallest number. What kind of data structure could we use? Use a min heap to hold all the numbers. Each time we do an operation, replace the top of the heap x by x + 1.","209,982,1938","Minimum Size Subarray Sum,Minimum Increment to Make Array Unique,Minimum Operations to Make the Array Increasing"
Maximum Total Beauty of the Gardens,maximum-total-beauty-of-the-gardens,2330,"Alice is a caretaker of n gardens and she wants to plant flowers to maximize the total beauty of all her gardens. You are given a 0-indexed integer array flowers of size n, where flowers[i] is the number of flowers already planted in the ith garden. Flowers that are already planted cannot be removed. You are then given another integer newFlowers, which is the maximum number of flowers that Alice can additionally plant. You are also given the integers target, full, and partial. A garden is considered complete if it has at least target flowers. The total beauty of the gardens is then determined as the sum of the following: Return the maximum total beauty that Alice can obtain after planting at most newFlowers flowers. ","Array,Two Pointers,Binary Search,Greedy,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Hard,25.7,10388,2667,,186,20,"Say we choose k gardens to be complete, is there an optimal way of choosing which gardens to plant more flowers to achieve this? For a given k, we should greedily fill-up the k gardens with the most flowers planted already. This gives us the most remaining flowers to fill up the other gardens. After sorting flowers, we can thus try every possible k and what is left is to find the highest minimum flowers we can obtain by planting the remaining flowers in the other gardens. To find the highest minimum in the other gardens, we can use binary search to find the most optimal way of planting.",410,Split Array Largest Sum
Add Two Integers,add-two-integers,2383,,Math,VG9waWNUYWdOb2RlOjg=,Easy,93.5,6800,6356,,58,256,,,
Root Equals Sum of Children,root-equals-sum-of-children,2384,"You are given the root of a binary tree that consists of exactly 3 nodes: the root, its left child, and its right child. Return true if the value of the root is equal to the sum of the values of its two children, or false otherwise. ","Tree,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjYxMDU3",Easy,91.4,4698,4294,,56,103,,,
Count Positions on Street With Required Brightness,count-positions-on-street-with-required-brightness,2385,,,,Medium,74.6,394,294,,9,2,How can we find the brightness at every position on the street? We can use a hash table to store the change in brightness from the previous position to the current position.,"370,2075","Range Addition,Brightest Position on Street"
Number of Times a Driver Was a Passenger,number-of-times-a-driver-was-a-passenger,2376,,,,Medium,82.3,186,153,,6,1,,"1779,1785,1795","Hopper Company Queries I,Hopper Company Queries II,Hopper Company Queries III"
