Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Maximize the Confusion of an Exam,maximize-the-confusion-of-an-exam,2134,"A teacher is writing a test with n true/false questions, with 'T' denoting true and 'F' denoting false. He wants to confuse the students by maximizing the number of consecutive questions with the same answer (multiple trues or multiple falses in a row). You are given a string answerKey, where answerKey[i] is the original answer to the ith question. In addition, you are given an integer k, the maximum number of times you may perform the following operation: Return the maximum number of consecutive 'T's or 'F's in the answer key after performing the operation at most k times. ","String,Binary Search,Sliding Window,Prefix Sum","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjU1ODIx,VG9waWNUYWdOb2RlOjYxMDY4",Medium,57.2,23467,13422,,459,10,Can we use the maximum length at the previous position to help us find the answer for the current position? Can we use binary search to find the maximum consecutive same answer at every position?,"340,424,1046,1605","Longest Substring with At Most K Distinct Characters,Longest Repeating Character Replacement,Max Consecutive Ones III,Minimum Number of Days to Make m Bouquets"
Maximum Number of Ways to Partition an Array,maximum-number-of-ways-to-partition-an-array,2135,"You are given a 0-indexed integer array nums of length n. The number of ways to partition nums is the number of pivot indices that satisfy both conditions: You are also given an integer k. You can choose to change the value of one element of nums to k, or to leave the array unchanged. Return the maximum possible number of ways to partition nums to satisfy both conditions after changing at most one element. ","Array,Hash Table,Counting,Enumeration,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDYy,VG9waWNUYWdOb2RlOjYxMDY2,VG9waWNUYWdOb2RlOjYxMDY4",Hard,31.2,15656,4892,,268,24,"A pivot point splits the array into equal prefix and suffix. If no change is made to the array, the goal is to find the number of pivot p such that prefix[p-1] == suffix[p]. Consider how prefix and suffix will change when we change a number nums[i] to k. When sweeping through each element, can you find the total number of pivots where the difference of prefix and suffix happens to equal to the changes of k-nums[i].","416,698","Partition Equal Subset Sum,Partition to K Equal Sum Subsets"
Low-Quality Problems,low-quality-problems,2172,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,86.1,5163,4443,,16,6,,,
Minimum Moves to Convert String,minimum-moves-to-convert-string,2154,"You are given a string s consisting of n characters which are either 'X' or 'O'. A move is defined as selecting three consecutive characters of s and converting them to 'O'. Note that if a move is applied to the character 'O', it will stay the same. Return the minimum number of moves required so that all the characters of s are converted to 'O'. ","String,Greedy","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3",Easy,53.4,33422,17856,,198,46,Find the smallest substring you need to consider at a time. Try delaying a move as long as possible.,,
Find Missing Observations,find-missing-observations,2155,"You have observations of n + m 6-sided dice rolls with each face numbered from 1 to 6. n of the observations went missing, and you only have the observations of m rolls. Fortunately, you have also calculated the average value of the n + m rolls. You are given an integer array rolls of length m where rolls[i] is the value of the ith observation. You are also given the two integers mean and n. Return an array of length n containing the missing observations such that the average value of the n + m rolls is exactly mean. If there are multiple valid answers, return any of them. If no such array exists, return an empty array. The average value of a set of k numbers is the sum of the numbers divided by k. Note that mean is an integer, so the sum of the n + m rolls should be divisible by n + m. ","Array,Math,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjYxMDU1",Medium,41.9,30688,12857,,211,10,What should the sum of the n rolls be? Could you generate an array of size n such that each element is between 1 and 6?,"1263,1343","Number of Dice Rolls With Target Sum,Dice Roll Simulation"
Stone Game IX,stone-game-ix,2156,"Alice and Bob continue their games with stones. There is a row of n stones, and each stone has an associated value. You are given an integer array stones, where stones[i] is the value of the ith stone. Alice and Bob take turns, with Alice starting first. On each turn, the player may remove any stone from stones. The player who removes a stone loses if the sum of the values of all removed stones is divisible by 3. Bob will win automatically if there are no remaining stones (even if it is Alice's turn). Assuming both players play optimally, return true if Alice wins and false if Bob wins. ","Array,Math,Greedy,Counting,Game Theory","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDYy,VG9waWNUYWdOb2RlOjYxMDcz",Medium,24.8,19252,4771,,140,202,There are limited outcomes given the current sum and the stones remaining. Can we greedily simulate starting with taking a stone with remainder 1 or 2 divided by 3?,"909,1240,1522,1617,1685,1788,1808,2002,2156","Stone Game,Stone Game II,Stone Game III,Stone Game IV,Stone Game V,Stone Game VI,Stone Game VII,Stone Game VIII,Stone Game IX"
Smallest K-Length Subsequence With Occurrences of a Letter,smallest-k-length-subsequence-with-occurrences-of-a-letter,2157,"You are given a string s, an integer k, a letter letter, and an integer repetition. Return the lexicographically smallest subsequence of s of length k that has the letter letter appear at least repetition times. The test cases are generated so that the letter appears in s at least repetition times. A subsequence is a string that can be derived from another string by deleting some or no characters without changing the order of the remaining characters. A string a is lexicographically smaller than a string b if in the first position where a and b differ, string a has a letter that appears earlier in the alphabet than the corresponding letter in b. ","String,Stack,Greedy,Monotonic Stack","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDU0",Hard,38.7,11283,4365,,244,6,"Use stack. For every character to be appended, decide how many character(s) from the stack needs to get popped based on the stack length and the count of the required character. Pop the extra characters out from the stack and return the characters in the stack (reversed).",316,Remove Duplicate Letters
Count Subarrays With More Ones Than Zeros,count-subarrays-with-more-ones-than-zeros,510,,"Array,Binary Search,Divide and Conquer,Binary Indexed Tree,Segment Tree,Merge Sort,Ordered Set","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjEy,VG9waWNUYWdOb2RlOjI4,VG9waWNUYWdOb2RlOjI5,VG9waWNUYWdOb2RlOjYxMDUx,VG9waWNUYWdOb2RlOjYxMDcw",Medium,53.6,2799,1499,,81,5,"Change the zeros in nums to -1 and create a prefix sum array prefixSum using the new nums. If prefixSum[i] for any index i in the range 0 <= i < prefixSum.length is positive, that means that there are more ones than zeros in the prefix ending at index i. If prefixSum[j] > prefixSum[i] for two indexes i and j such that 0 <= i < j < prefixSum.length, that means that there are more ones than zeros in nums in the range [i + 1 : j] (inclusive)","474,1999,2261","Ones and Zeroes,Longer Contiguous Segments of Ones than Zeros,All Divisions With the Highest Score of a Binary Array"
Two Out of Three,two-out-of-three,2159,,"Array,Hash Table","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=",Easy,72.9,34940,25461,,277,26,What data structure can we use to help us quickly find whether an element belongs in an array? Can we count the frequencies of the elements in each array?,,
Minimum Operations to Make a Uni-Value Grid,minimum-operations-to-make-a-uni-value-grid,2160,"You are given a 2D integer grid of size m x n and an integer x. In one operation, you can add x to or subtract x from any element in the grid. A uni-value grid is a grid where all the elements of it are equal. Return the minimum number of operations to make the grid uni-value. If it is not possible, return -1. ","Array,Math,Sorting,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUz",Medium,50.5,26429,13355,,304,29,"Is it possible to make two integers a and b equal if they have different remainders dividing by x? If it is possible, which number should you select to minimize the number of operations? What if the elements are sorted?",462,Minimum Moves to Equal Array Elements II
Stock Price Fluctuation ,stock-price-fluctuation,2161,"You are given a stream of records about a particular stock. Each record contains a timestamp and the corresponding price of the stock at that timestamp. Unfortunately due to the volatile nature of the stock market, the records do not come in order. Even worse, some records may be incorrect. Another record with the same timestamp may appear later in the stream correcting the price of the previous wrong record. Design an algorithm that: Implement the StockPrice class: ","Hash Table,Design,Heap (Priority Queue),Data Stream,Ordered Set","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDYz,VG9waWNUYWdOb2RlOjYxMDcw",Medium,47.4,50693,24047,,444,28,How would you solve the problem for offline queries (all queries given at once)? Think about which data structure can help insert and delete the most optimal way.,1023,Time Based Key-Value Store
Partition Array Into Two Arrays to Minimize Sum Difference,partition-array-into-two-arrays-to-minimize-sum-difference,2162,"You are given an integer array nums of 2 * n integers. You need to partition nums into two arrays of length n to minimize the absolute difference of the sums of the arrays. To partition nums, put each element of nums into one of the two arrays. Return the minimum possible absolute difference. ","Array,Two Pointers,Binary Search,Dynamic Programming,Bit Manipulation,Ordered Set,Bitmask","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDcw,VG9waWNUYWdOb2RlOjYxMDc4",Hard,21.7,24142,5249,,579,36,"The target sum for the two partitions is sum(nums) / 2. Could you reduce the time complexity if you arbitrarily divide nums into two halves (two arrays)? Meet-in-the-Middle? For both halves, pre-calculate a 2D array where the kth index will store all possible sum values if only k elements from this half are added. For each sum of k elements in the first half, find the best sum of n-k elements in the second half such that the two sums add up to a value closest to the target sum from hint 1. These two subsets will form one array of the partition.","416,823,993,1130,1881","Partition Equal Subset Sum,Split Array With Same Average,Tallest Billboard,Last Stone Weight II,Closest Subsequence Sum"
Maximum Alternating Subarray Sum,maximum-alternating-subarray-sum,512,,"Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Medium,41.0,2668,1093,,42,2,"How can Kadane's Algorithm help us? If you convert all the numbers at odd indices to the negative version of that number, the problem simplifies to finding the maximum subarray sum. However, this strategy needs you to start each subarray at an even index. Do the same except converting all the numbers at even indices to the negative version of that number.",2022,Maximum Alternating Subsequence Sum
Minimum Number of Moves to Seat Everyone,minimum-number-of-moves-to-seat-everyone,2148,"There are n seats and n students in a room. You are given an array seats of length n, where seats[i] is the position of the ith seat. You are also given the array students of length n, where students[j] is the position of the jth student. You may perform the following move any number of times: Return the minimum number of moves required to move each student to a seat such that no two students are in the same seat. Note that there may be multiple seats or students in the same position at the beginning. ","Array,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,82.8,27056,22413,,283,50,"Can we sort the arrays to help solve the problem? Can we greedily match each student to a seat? The smallest positioned student will go to the smallest positioned chair, and then the next smallest positioned student will go to the next smallest positioned chair, and so on.",,
Remove Colored Pieces if Both Neighbors are the Same Color,remove-colored-pieces-if-both-neighbors-are-the-same-color,2149,"There are n pieces arranged in a line, and each piece is colored either by 'A' or by 'B'. You are given a string colors of length n where colors[i] is the color of the ith piece. Alice and Bob are playing a game where they take alternating turns removing pieces from the line. In this game, Alice moves first. Assuming Alice and Bob play optimally, return true if Alice wins, or return false if Bob wins. ","Math,String,Greedy,Game Theory","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDcz",Medium,56.1,20174,11320,,209,18,"Does the number of moves a player can make depend on what the other player does? No How many moves can Alice make if colors == ""AAAAAA"" If a group of n consecutive pieces has the same color, the player can take n - 2 of those pieces if n is greater than or equal to 3",,
The Time When the Network Becomes Idle,the-time-when-the-network-becomes-idle,2151,"There is a network of n servers, labeled from 0 to n - 1. You are given a 2D integer array edges, where edges[i] = [ui, vi] indicates there is a message channel between servers ui and vi, and they can pass any number of messages to each other directly in one second. You are also given a 0-indexed integer array patience of length n. All servers are connected, i.e., a message can be passed from one server to any other server(s) directly or indirectly through the message channels. The server labeled 0 is the master server. The rest are data servers. Each data server needs to send its message to the master server for processing and wait for a reply. Messages move between servers optimally, so every message takes the least amount of time to arrive at the master server. The master server will process all newly arrived messages instantly and send a reply to the originating server via the reversed path the message had gone through. At the beginning of second 0, each data server sends its message to be processed. Starting from second 1, at the beginning of every second, each data server will check if it has received a reply to the message it sent (including any newly arrived replies) from the master server: The network becomes idle when there are no messages passing between servers or arriving at servers. Return the earliest second starting from which the network becomes idle. ","Array,Breadth-First Search,Graph","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI0",Medium,49.1,12999,6385,,264,18,"What method can you use to find the shortest time taken for a message from a data server to reach the master server? How can you use this value and the server's patience value to determine the time at which the server sends its last message? What is the time when the last message sent from a server gets back to the server? For each data server, by the time the server receives the first returned messages, how many messages has the server sent?","744,764,774","Network Delay Time,N-ary Tree Level Order Traversal,Maximum Depth of N-ary Tree"
Kth Smallest Product of Two Sorted Arrays,kth-smallest-product-of-two-sorted-arrays,2150,,"Array,Binary Search","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx",Hard,27.8,18833,5237,,298,17,Can we split this problem into four cases depending on the sign of the numbers? Can we binary search the value?,"373,532","Find K Pairs with Smallest Sums,K-diff Pairs in an Array"
Accepted Candidates From the Interviews,accepted-candidates-from-the-interviews,2185,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,77.5,3811,2953,,19,17,,,
Check if Numbers Are Ascending in a Sentence,check-if-numbers-are-ascending-in-a-sentence,2168,"A sentence is a list of tokens separated by a single space with no leading or trailing spaces. Every token is either a positive number consisting of digits 0-9 with no leading zeros, or a word consisting of lowercase English letters. Given a string s representing a sentence, you need to check if all the numbers in s are strictly increasing from left to right (i.e., other than the last number, each number is strictly smaller than the number on its right in s). Return true if so, or false otherwise. ",String,VG9waWNUYWdOb2RlOjEw,Easy,67.8,33814,22931,,236,11,"Use string tokenization of your language to extract all the tokens of the string easily. For each token extracted, how can you tell if it is a number? Does the first letter being a digit mean something? Compare the number with the previously occurring number to check if ascending order is maintained.","8,1970,2243","String to Integer (atoi),Sorting the Sentence,Check if All A's Appears Before All B's"
Simple Bank System,simple-bank-system,2169,"You have been tasked with writing a program for a popular bank that will automate all its incoming transactions (transfer, deposit, and withdraw). The bank has n accounts numbered from 1 to n. The initial balance of each account is stored in a 0-indexed integer array balance, with the (i + 1)th account having an initial balance of balance[i]. Execute all the valid transactions. A transaction is valid if: Implement the Bank class: ","Array,Hash Table,Design,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDU1",Medium,65.1,18981,12348,,101,115,How do you determine if a transaction will fail? Simply apply the operations if the transaction is valid.,,
Count Number of Maximum Bitwise-OR Subsets,count-number-of-maximum-bitwise-or-subsets,2170,"Given an integer array nums, find the maximum possible bitwise OR of a subset of nums and return the number of different non-empty subsets with the maximum bitwise OR. An array a is a subset of an array b if a can be obtained from b by deleting some (possibly zero) elements of b. Two subsets are considered different if the indices of the elements chosen are different. The bitwise OR of an array a is equal to a[0] OR a[1] OR ... OR a[a.length - 1] (0-indexed). ","Array,Backtracking,Bit Manipulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjE5",Medium,74.8,17312,12945,,246,13,Can we enumerate all possible subsets? The maximum bitwise-OR is the bitwise-OR of the whole array.,78,Subsets
Second Minimum Time to Reach Destination,second-minimum-time-to-reach-destination,2171,"A city is represented as a bi-directional connected graph with n vertices where each vertex is labeled from 1 to n (inclusive). The edges in the graph are represented as a 2D integer array edges, where each edges[i] = [ui, vi] denotes a bi-directional edge between vertex ui and vertex vi. Every vertex pair is connected by at most one edge, and no vertex has an edge to itself. The time taken to traverse any edge is time minutes. Each vertex has a traffic signal which changes its color from green to red and vice versa every change minutes. All signals change at the same time. You can enter a vertex at any time, but can leave a vertex only when the signal is green. You cannot wait at a vertex if the signal is green. The second minimum value is defined as the smallest value strictly larger than the minimum value. Given n, edges, time, and change, return the second minimum time it will take to go from vertex 1 to vertex n. Notes: ","Breadth-First Search,Graph,Shortest Path","VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjYxMDc2",Hard,36.6,15948,5844,,315,5,How much is change actually necessary while calculating the required path? How many extra edges do we need to add to the shortest path?,"744,1456,2090","Network Delay Time,Find the City With the Smallest Number of Neighbors at a Threshold Distance,Number of Ways to Arrive at Destination"
Sort Linked List Already Sorted Using Absolute Values,sort-linked-list-already-sorted-using-absolute-values,1992,,"Linked List,Two Pointers,Sorting","VG9waWNUYWdOb2RlOjc=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,69.9,3612,2524,,69,0,The nodes with positive values are already in the correct order. Nodes with negative values need to be moved to the front. Nodes with negative values are in reversed order.,148,Sort List
Number of Valid Words in a Sentence,number-of-valid-words-in-a-sentence,2173,"A sentence consists of lowercase letters ('a' to 'z'), digits ('0' to '9'), hyphens ('-'), punctuation marks ('!', '.', and ','), and spaces (' ') only. Each sentence can be broken down into one or more tokens separated by one or more spaces ' '. A token is a valid word if all three of the following are true: Examples of valid words include ""a-b."", ""afad"", ""ba-c"", ""a!"", and ""!"". Given a string sentence, return the number of valid words in sentence. ",String,VG9waWNUYWdOb2RlOjEw,Easy,29.4,47173,13884,,116,478,"Iterate through the string to split it by spaces. Count the number of characters of each type (letters, numbers, hyphens, and punctuations).",2219,Maximum Number of Words Found in Sentences
Next Greater Numerically Balanced Number,next-greater-numerically-balanced-number,2174,"An integer x is numerically balanced if for every digit d in the number x, there are exactly d occurrences of that digit in x. Given an integer n, return the smallest numerically balanced number strictly greater than n. ","Math,Backtracking,Enumeration","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjYxMDY2",Medium,46.2,17965,8293,,95,218,"How far away can the next greater numerically balanced number be from n? With the given constraints, what is the largest numerically balanced number?",,
Count Nodes With the Highest Score,count-nodes-with-the-highest-score,2175,"There is a binary tree rooted at 0 consisting of n nodes. The nodes are labeled from 0 to n - 1. You are given a 0-indexed integer array parents representing the tree, where parents[i] is the parent of node i. Since node 0 is the root, parents[0] == -1. Each node has a score. To find the score of a node, consider if the node and the edges connected to it were removed. The tree would become one or more non-empty subtrees. The size of a subtree is the number of the nodes in it. The score of the node is the product of the sizes of all those subtrees. Return the number of nodes that have the highest score. ","Array,Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,46.3,20564,9513,,389,24,"For each node, you need to find the sizes of the subtrees rooted in each of its children. Maybe DFS? How to determine the number of nodes in the rest of the tree? Can you subtract the size of the subtree rooted at the node from the total number of nodes of the tree? Use these values to compute the score of the node. Track the maximum score, and how many nodes achieve such score.","863,1207,1465","Sum of Distances in Tree,Delete Nodes And Return Forest,Maximum Product of Splitted Binary Tree"
Parallel Courses III,parallel-courses-iii,2176,"You are given an integer n, which indicates that there are n courses labeled from 1 to n. You are also given a 2D integer array relations where relations[j] = [prevCoursej, nextCoursej] denotes that course prevCoursej has to be completed before course nextCoursej (prerequisite relationship). Furthermore, you are given a 0-indexed integer array time where time[i] denotes how many months it takes to complete the (i+1)th course. You must find the minimum number of months needed to complete all the courses following these rules: Return the minimum number of months needed to complete all the courses. Note: The test cases are generated such that it is possible to complete every course (i.e., the graph is a directed acyclic graph). ","Dynamic Programming,Graph,Topological Sort","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjI2",Hard,59.7,14574,8707,,321,9,What is the earliest time a course can be taken? How would you solve the problem if all courses take equal time? How would you generalize this approach?,"630,1101,1962,2012,2246","Course Schedule III,Parallel Courses,Single-Threaded CPU,Process Tasks Using Servers,Maximum Employees to Be Invited to a Meeting"
